run_at,name,git,notes,param_fold,param_start,param_end,param_tickers,param_mode,param_stress,param_use_trade_rules,param_horizon_days,metric_fold,metric_tickers,metric_trades,metric_total_return_pct,metric_alpha_pct,metric_sharpe_ratio_daily,metric_nw_tstat_vs_cash,metric_max_drawdown_pct,metric_kill_all_pass,artifact_trades,artifact_equity,artifact_metrics,artifact_breakdown,artifact_attribution,param_allow_shorts,metric_approved_models,param_horizons,param_execution_horizon,param_weights,artifact_component_predictions_dir,artifact_edge_audit,metric_daily_rank_ic_mean,metric_daily_rank_ic_tstat,artifact_daily_rank_ic
2026-04-27T08:42:05+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,349,215.74,-848.52,0.65,3.126,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T09:07:04+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B"", ""NEE"", ""DUK"", ""SO"", ""PLD"", ""AMT"", ""EQIX"", ""KO"", ""WMT"", ""PEP"", ""MCD"", ""LIN"", ""FCX"", ""UPS"", ""UNP""]",long_only,1.0,False,20.0,,,600,179.27,-884.99,0.598,2.914,-19.82,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_42tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_42tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_42tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_42tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_42tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T09:14:05+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,363,206.3,-857.95,0.629,3.038,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T09:21:49+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B"", ""LIN"", ""DUK"", ""KO""]",long_only,1.0,False,20.0,,,362,202.82,-861.44,0.627,3.009,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_31tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_31tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_31tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_31tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_31tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T09:24:23+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,396,277.33,-786.93,0.736,3.586,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T11:54:00+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,396,277.33,-786.93,0.736,3.586,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:09:26+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B"", ""FRC"", ""BBBY""]",long_only,1.0,False,20.0,,,1087,-195.07,-1259.32,0.22,0.882,-143.77,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:13:48+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B"", ""FRC"", ""BBBY""]",long_only,1.0,False,20.0,,,1112,107.25,-957.01,0.389,1.939,-27.93,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:21:14+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B"", ""FRC"", ""BBBY""]",long_only,1.0,False,20.0,,,1094,128.69,-935.57,0.44,2.195,-22.54,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:24:41+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B"", ""FRC"", ""BBBY""]",long_only,1.0,False,20.0,,,1094,128.69,-935.57,0.44,2.195,-22.54,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_30tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:27:34+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,393,270.49,-793.77,0.73,3.552,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:41:36+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,321,220.5,-843.76,0.665,3.203,-19.71,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:47:25+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,410,218.81,-845.45,0.654,3.124,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:51:19+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,410,218.81,-845.45,0.654,3.124,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:52:32+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,393,270.49,-793.77,0.73,3.552,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:56:05+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,393,270.49,-793.76,0.73,3.552,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T12:58:14+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,393,270.49,-793.77,0.73,3.552,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T13:00:21+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,305,241.96,-822.3,0.699,3.344,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T13:51:39+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,393,270.49,-793.76,0.73,3.552,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T14:14:34+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,393,270.49,-793.76,0.73,3.552,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-27T23:49:15+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,379,253.4,-810.86,0.704,3.413,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-28T00:19:25+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,457,238.08,-826.17,0.68,3.318,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-28T00:38:29+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,424,219.97,-844.28,0.646,3.144,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-28T03:21:40+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,413,213.88,-850.38,0.644,3.099,-19.71,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-28T04:37:38+00:00,backtest_walkforward,c7e6039,,,,,"[""AAPL"", ""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""TSLA"", ""JPM"", ""GS"", ""BAC"", ""UNH"", ""JNJ"", ""ABBV"", ""XOM"", ""CVX"", ""CAT"", ""DE"", ""MU"", ""INTC"", ""BTC-USD"", ""LLY"", ""V"", ""MA"", ""HD"", ""COST"", ""PG"", ""BRK-B""]",long_only,1.0,False,20.0,,,364,208.35,-855.9,0.641,3.091,-19.71,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_trade_attribution.csv,False,0.0,,,,,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_28tickers_edge_audit.csv,,,
